track_name,track_id,artist_name,artist_id,album_name,album_id,release_date,duration_ms,popularity,lyrics,matched_url
Cálice,0VUgbCK0k8QWGpLiEV8YYZ,"Chico Buarque, Milton Nascimento","6tOsSffQQIXmK8TqsDck8t, 3Bnq7jiU506HcPjRgQ43TM",Chico Buarque,4K3E5bhJb92E7eyeIJ16QR,1978-01-01,241866,60,"Pai, afasta de mim esse cálice
Pai, afasta de mim esse cálice
Pai, afasta de mim esse cálice
De vinho tinto de sangue
Pai, afasta de mim esse cálice, pai
Afasta de mim esse cálice, pai
Afasta de mim esse cálice
De vinho tinto de sangue
Como beber dessa bebida amarga
Tragar a dor, engolir a labuta
Mesmo calada a boca, resta o peito
Silêncio na cidade não se escuta
De que me vale ser filho da santa
Melhor seria ser filho da outra
Outra realidade menos morta
Tanta mentira, tanta força bruta

Pai, afasta de mim esse cálice
Pai, afasta de mim esse cálice
Pai, afasta de mim esse cálice
De vinho tinto de sangue
Pai, afasta de mim esse cálice
Pai, afasta de mim esse cálice
Pai, afasta de mim esse cálice
De vinho tinto de sangue

Como é difícil acordar calado
Se na calada da noite eu me dano
Quero lançar um grito desumano
Que é uma maneira de ser escutado
Esse silêncio todo me atordoa
Atordoado, eu permaneço atento
Na arquibancada pra qualquer momento
Ver emergir o monstro da lagoa

Pai, afasta de mim esse cálice
Pai, afasta de mim esse cálice
Pai, afasta de mim esse cálice
De vinho tinto de sangue
Pai, afasta de mim esse cálice
Pai, afasta de mim esse cálice
Pai, afasta de mim esse cálice
De vinho tinto de sangue

De muito gorda a porca já não anda (Cale-se!)
De muito usada a faca já não corta
Como é difícil, pai, abrir a porta (Cale-se!)
Essa palavra presa na garganta
Esse pileque homérico no mundo
De que adianta ter boa vontade?
Mesmo calado o peito, resta a cuca
Dos bêbados do centro da cidade

Pai, afasta de mim esse cálice
Pai, afasta de mim esse cálice
Pai, afasta de mim esse cálice
De vinho tinto de sangue

Talvez o mundo não seja pequeno (Cale-se!)
Nem seja a vida um fato consumado (Cale-se!)
Quero inventar o meu próprio pecado (Cale-se!)
Quero morrer do meu próprio veneno (Pai! Cale-se!)
Quero perder de vez tua cabeça (Cale-se!)
Minha cabeça perder teu juízo (Cale-se!)
Quero cheirar fumaça de óleo diesel (Cale-se!)
Me embriagar até que alguém me esqueça",https://genius.com/Chico-buarque-calice-lyrics
Anarkilópolis Cowboy Fora da Lei Nº 2,0vgdUndQX3KglIsQMzDUXM,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,Metrô Linha 743,5oel0xSydYj8G6dGbqsIcr,1984,207226,25,"
Eu tava na cidade comprando milho pras galinhas quando um garoto chegou correndo para me avisar que a diligência do correio tinha deixado uma carta pra mim. Uma carta? De quem seria essa merda? É, pois é, mas... ah... não é que era da prefeitura de Anarkilópolis me convidando para uma festa da sua emancipação. OK, boy
Whisky de montão eu vou beber
E fazer tudo que eu quero fazer
Cada um manda no seu nariz
Por isso que o povo lá é feliz
É isso aí! Meu filho, é isso aí...
Montei no meu ""silver-jegue"" E parti com o firme propósito
De unir o útil ao agradável. Pois Anarkilópolis era também o berço da minha amada, a bela Josefina Lee, filha única do meu amigo Xerife James Adean. Enquanto o jegue seguia rinchando, eu seguia pela estrada cantando:

Eu não sou besta pra tirar onda de herói
Sou vacinado, eu sou cowboy, cowboy fora da lei
Durango Kid só existe no gibi
E quem quiser que fique aqui
Entrar pra história é com vocês

Quando eu e meu jegue chegamos em Anarkilópolis, pensei que tinha me enganado até de cidade. Tinha uns caras mal encarados armados até os dentes, percebi logo a situação, os bandidos haviam dominado o lugar e mantinham todos como reféns
James Adean não era mais o Xerife e só se via a cara das pessoas com tristeza e medo
Deus me livre, quase que eu dancei
Dedo no gatilho era da lei
Sozinho e desarmado estava ali
Pra o diabo, os que me chamaram aqui
Foi então... ""Tá dominado, cowboy!""

Eu não sou besta pra tirar onda de herói
Sou vacinado, eu sou cowboy, cowboy fora da lei
Durango Kid só existe no gibi
E quem quiser que fique aqui
Entrar pra história é com vocês

Eu não sou besta pra tirar onda de herói
Sou vacinado, eu sou cowboy, cowboy fora da lei
Durango Kid só existe no gibi
E quem quiser que fique aqui
Entrar pra história é com vocês
Eu não sou besta pra tirar onda de herói
Sou vacinado, eu sou cowboy, cowboy fora da lei
Durango Kid só existe no gibi
E quem quiser que fique aqui
Entrar pra história é com vocês",https://genius.com/Raul-seixas-anarkilopolis-cowboy-fora-da-lei-no-2-lyrics
Proteção As Borboletas,6Z1SQxecLTiYnSZyeIuH7g,Benito Di Paula,32GW4h2xb3glY99mWLjwlG,Benito Di Paula,3dJ7HIp5Q9Ox4A8oOMZv9f,1977-03-01,191240,45,"Tudo o que eu penso é liberdade
Não quero ser maltradado
Nem exportado desse meu chão
Minhas asas, minhas armas
Não servem para me defender
As cores da natureza pedem
Ajuda pra eu sobreviver
Você que me vê voando
Como a paz de uma criança
Você sabe a minha idade
Eu sou sua esperança
A ordem da humanidade
Não deve ser destruída
Quando eu voar me proteja
]sou parte da sua vida
Eu sou como a borboleta...",https://genius.com/Benito-di-paula-protecao-as-borboletas-lyrics
Tira As Mãos De Mim,0tXAKMaNBJcZzC9sxM4kHc,Chico Buarque,6tOsSffQQIXmK8TqsDck8t,Calabar – O Elogio da Traição,2HbAJZnA6a8orrEtZEooRH,1973-01-01,150600,21,"Tu és nenhum
Na guerra és vil
Na cama és mocho
Tira as mãos de mim
Põe as mãos em mim
E vê se o fogo dele
Guardado em mim
Te incendeia um pouco
Éramos nós
Estreitos nós
Enquanto tu
És laço frouxo
Tira as mãos de mim
Põe as mãos em mim
E vê se a febre dele
Guardada em mim
Te contagia um pouco",https://genius.com/Chico-buarque-tira-as-maos-de-mim-lyrics
Coubanakan,3EcP9rVfM4pz4H7SQWxbQv,Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,Água do Céu - Pássaro (1975),5J70PHvMTDzYlHVmI9EJJl,1975,310414,23,"Misterioso país del amor
Dónde forman tus cantos en flor
Un vergel primoroso
Coubanakan
Maravilla de luz y calor
Tu perfume despierta el ardor
Con placer delicioso
Coubanakan
Preferida del sol y del mar
Todo unido evocan un cantar
De lejamos amores
Coubanakan
Guardaré tu recuerdo en mi ser
Porque allí tengo yo a mi querer
Y mi más loco afán
Tengo todo mi afán
En mi Coubanakan",https://genius.com/Ney-matogrosso-coubanakan-lyrics
Hulla-Hulla,2smK7YkC64AgY9B3BIeVz1,Rita Lee,7dnT2FUXhjirperXaH22IJ,Build Up,0pR1MJzQpndwio4YDWNvcF,1970-01-01,184760,23,"Estou indo para uma ilha
Num ponto qualquer do ""Pacific Ocean""
Lá um dia desceram estranhos seres extraterrenos
Que modificaram toda a natureza do lugar
Hulla-hulla, vamos pra lá
Coca-Cola no coco dá
Hulla-Hulla, vamos dançar
Com o povo bonito de lá
Lá as seringueiras crescem ainda mais alto
E produzem uma saborosa goma que os jovens mascam
Ao ritmo da nova dança
Que os estranhos seres ensinaram
Chiclet, chiclet vamos mascar
Hulla-Rock, vamos dançar
É gostoso se balançar
Com o povo bonito de lá
E graças aos estranhos seres
As frutas já nascem em sorvetes
E as aves brilhantes que trouxeram
Transportam o povo em seus ventres
E de suas janelas pode-se contemplar todo o paraíso

Boeing-Boeing, vamos voar
Lá de cima vamos olhar
Todo o povo a nos acenar
Mas nós vamos voltar
Hulla-hulla, vamos pra lá
Coca-Cola no coco dá
Chiclet, chiclet vamos mascar
Com o povo bonito de lá
Hulla-hulla, vamos pra lá
Coca-Cola no coco dá
Chiclet, chiclet vamos mascar
Com o povo bonito de lá",https://genius.com/Rita-lee-hulla-hulla-lyrics
Deus E O Diabo,2s3uXEvivdnTAYfC8wyXwH,Caetano Veloso,7HGNYPmbDrMkylWqeFCOIQ,Muitos Carnavais,6dUuYwe6D5AbEOajkx1TSU,1977-01-01,162880,0,"Você tenha ou não tenha medo
Nego, nega, o Carnaval chegou
Mais cedo ou mais tarde acabo
De cabo a rabo com essa transação de pavor
O carnaval é invenção do diabo
Que Deus abençoou
Deus e o diabo no Rio de Janeiro
Cidade de São Salvador
Não se grile
A rua Chile sempre chega pra quem quer
Qual é, qual é, qual é
Qual é, qual é
Quem pode, pode
Quem não pode vira bode
Foge pra praça da Sé
Você tenha ou não tenha medo
Nego, nega, o Carnaval chegou
Mais cedo ou mais tarde acabo
De cabo a rabo com essa transação de pavor
O Carnaval é invenção do diabo
Que Deus abençoou

Deus e o diabo no Rio de Janeiro
Cidade de São Salvador
Não se grile
A rua Chile sempre chega pra quem quer
Qual é, qual é, qual é
Qual é, qual é
Quem pode, pode
Quem não pode vira bode
Foge pra praça da Sé
Cidades maravilhosas
Cheias de encantos mil
Cidades maravilhosas
Os pulmões do meu Brasil
Você tenha ou não tenha medo
Nego, nega, o Carnaval chegou
Mais cedo ou mais tarde acabo
De cabo a rabo com essa transação de pavor
O carnaval é invenção do diabo
Que deus abençoou
Deus e o diabo no Rio de Janeiro
Cidade de São Salvador
Não se grile
A rua Chile sempre chega pra quem quer
Qual é, qual é, qual é
Qual é, qual é
Quem pode, pode
Quem não pode vira bode
Foge pra praça da Sé

Cidades maravilhosas
Cheias de encantos mil
Cidades maravilhosas
Os pulmões do meu Brasil",https://genius.com/Caetano-veloso-deus-e-o-diabo-lyrics
Lindonéia,5b0HavLt7q0r6gIVbsOkl3,Nara Leão,64KVQ4YupSZYrGNLduVtj3,Tropicália Ou Panis Et Circensis,0samM57T0WsA9JhEmWkKEM,1968,135280,31,"Na frente do espelho
Sem que ninguém a visse
Miss, linda, feia
Lindonéia desaparecia
Despedaçados
Atropelados
Cachorros mortos nas ruas
Policiais vigiando
O sol batendo nas frutas
Sangrando
Oh, meu amor
A solidão vai me matar de dor
Lindonéia: cor parda
Frutas na feira
Lindonéia: solteira
Lindonéia: domingo, segunda-feira
Lindonéia desaparecida:
Na igreja, no andor
Lindonéia desaparecida:
Na preguiça, no progresso
Lindonéia desaparecida nas paradas de sucesso
Oh, meu amor
A solidão vai me matar de dor

No avesso do espelho
Mas desaparecida
Ela aparece na fotografia
Do outro lado da vida
Despedaçados, atropelados
Cachorros mortos nas ruas
Policiais vigiando
O sol batendo nas frutas
Sangrando
Oh, meu amor
A solidão vai me matar
Vai me matar
Vai me matar de dor",https://genius.com/Nara-leao-lindoneia-lyrics
Baby,29UHuao7AZ79dWgHNYGh5s,Os Mutantes,5C0gCCG8N5Dh5dZytIgzLX,"""Os Mutantes""",0RBkIFbQy91qv8Tqja20og,1968-01-01,182186,49,"Você
Precisa saber da piscina
Da margarina
Da Carolina
Da gasolina
Você
Precisa saber de mim

Baby, baby
Eu sei que é assim
Baby, baby
Eu sei que é assim

Você
Precisa tomar um sorvete
Na lanchonete
Andar com a gente
Me ver de perto
Ouvir
Aquela canção do Roberto

Baby, baby
Há quanto tempo
Baby, baby
Há quanto tempo

Você
Precisa aprender inglês
Precisa aprender o que eu sei
E o que eu não sei mais
E o que eu não sei mais

Não sei
Comigo vai tudo azul
Contigo vai tudo em paz
Vivemos na melhor cidade
Da América do Sul
Da América do Sul
Você precisa
Você precisa
Não sei
Leia na minha camisa

Baby, baby
I love you
Baby, baby
I love you
Baby, baby
I love you
Baby, baby
I love you",https://genius.com/Os-mutantes-baby-lyrics
Balada da arrasada,1hXIrb0ZVgwZ4d1UKSfrK3,Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,Sujeito Estranho (1980),6SO9Yfh33oVqDadjFIE9wm,1980,171733,13,"Entregou-se sem um zelo ao apelo de sorrir
Ofertou-se inteira e dócil a um fácil seduzir
Sem saber que o destino diz verdades ao mentir
Doce ilusão do amor...
Doce ilusão do amor...
Arrasada, acabada, desprezada, torturada
Maltratada, liquidada, sem estrada pra fugir
Tenho pena da pequena que no amor foi se iludir
Tadinha dela...
Tadinha dela...
Hoje vive biritada sem ter nem onde cair
Do Acapulco à calçada ou em frente ao Samir
Ela busca toda noite algo pra sе divertir
Mas não encontra, não...
Mas não encontra, não...
Dеsespera dessa espera por alguém pra lhe ouvir
Sente um frio na costela e uma ânsia de sumir
Transa modelito forte, comprimidos pra dormir
E não acorda mais...
E não acorda mais...",https://genius.com/Ney-matogrosso-balada-da-arrasada-lyrics
Profissão de Ladrão,1VsjyyD34uJdgRsy604kB7,Tom Zé,1gIa65d5ICT2xVWiUJ3u27,Grande Liquidação (Deluxe Version),0bSbKPTFK6wKWiqmY4Oufs,1968,152925,11,"Deram parte ao delegado
Que eu era filho vadio
Semana que eu não trabalhava
Sustentava mulher com cinco fio
O delegado me intimou
Preu ir na delegacia
Fui prestar depoimento
Daquilo que eu nem sabia
Mas eu tenho tanta profissão
Que já nem sei contar
Inventor, industrial, até cirurgião
A língua do meu canivete opera apendicite
Em muita gente que não presta fiz intervenção
Vou lhe contar
Que no fabrico de boneco sou industrial
Mas vosmicê guarde segredo pela caridade
Pois eu atendo a domicílio na sociedade
E como inventor
Me orgulho porque eu
Já honrei a memória de Santos Dumont
Inventei um maquinário
Ainda lá na minha terra
Fabricava mil cruzeiros
Mais bem-feito que os da Inglaterra

Sei que quem rouba um é moleque
Aos dez, promovido a ladrão
Se rouba 100 já passou de doutor
E 10 mil, é figura nacional
E se rouba 80 milhões...
É a diplomacia internacional
A ""Boa Vizinhança"" e outras tranças
É que na profissão de ladrão
Injustiça e preconceito
Dá chuva pra inundação
Para alguns, fama e respeito
Pra outros, a maldição
Pois o tamanho do roubo
Faz a honra do ladrão
E é por isto que eu só vou para o xadrez
Seu delegado
Se o senhor trouxer primeiro
Toda a classe para o meu lado
Mas neste dia de aflição
Não vai ter prisão no mundo
Pra caber a multidão
Eu sei que não sou delicado
Mas quem se deu por ferido
Foi porque tem seus pecado
Foi porque tem seu pescado
Tem seu pescado
Foi porque tem seu pecado",https://genius.com/Tom-ze-profissao-de-ladrao-lyrics
Fala,3BfsxnmqsmtEsM8lnBAE3M,Secos & Molhados,4EKJxXaAZapG14Q5FTZoxm,Dois momentos,5zpJT7lcHVKZ4aujc0G8s3,1973,198800,20,"

Eu não sei dizer nada por dizer
Então eu escuto
Se você disser tudo o que quiser
Então eu escuto

Fala
La, la-la, la-la, la-la-la-la
Fala

Se eu não entender, não vou responder
Então eu escuto
Eu só vou falar na hora de falar
Então eu escuto

Fala
La, la-la, la-la, la-la-la-la
Fala


La, la-la, la-la, la-la-la-la
Fala
La, la-la, la-la, la-la-la-la
Fala",https://genius.com/Secos-and-molhados-fala-lyrics
Meu Refrigerador Não Funciona,6FI7ErssBsLlz0bQyjXeIc,Os Mutantes,5C0gCCG8N5Dh5dZytIgzLX,"""A Divina Comédia Ou Ando Meio Desligado""",7Brj8kqhEO9Zg4daamMieT,1970-01-01,380546,33,"Yeah, I feel good
Yeah, I feel light
Now, you know that I'm no good alone
No good alone
I miss you, baby
Tell me baby, tell me baby
Say you do baby
Say you do baby
I know one thing you don't
Try my money
Try my honey, my honey, my honey
My honey
Just tryin' to get some more lovin' baby
Some more lovin', baby
Try me late tonight
Don't say maybe tonight
Yeah, try everything you want
But try me
Try me baby
I feel good
I feel light
Yeah, baby, yeah baby
Singing our song, singing our song
Singing our song
Oh, honey
I miss you, don't wanna be alone
Don't wanna be alone, don't wanna be alone
Come soon, Come soon
Oh, baby, you gotta give some more lovin'
Some more lovin'

O meu refrigerador não funciona
O meu refrigerador não funciona
Eu tentei tudo
Eu tentei de tudo
Eu tentei de tudo
Não funciona
Não funciona
Não funciona
Não, não, não
Não, não, não
O meu, o meu
O meu refrigerador não funciona
Não, não, não
Não, não
You're my everything
You're my everything
I feel good
I feel light
I feel light
O meu refrigerador não funciona
O meu refrigerador não funciona
Não, não
Funci- funci-
Oh, I need your lovin'
I need your lovin'",https://genius.com/Os-mutantes-meu-refrigerador-nao-funciona-lyrics
Esse Tal De Roque Enrow,2vHmF6Sh84IChZ8GvNnvW3,Rita Lee,7dnT2FUXhjirperXaH22IJ,Fruto Proibido,48SnM2iORxlYTyCefwJZvs,1975-01-01,232524,47,"
Ela nem vem mais pra casa, Doutor
Ela odeia meus vestidos
Minha filha é um caso sério, Doutor
Ela agora está vivendo
Com esse tal de Roque Enrow
Roque Enrow, Roque En...

Ela não fala comigo, Doutor
Quando ele está por perto
É um menino tão sabido, Doutor
Ele quer modificar o mundo
Esse tal de Roque Enrow
Roque Enrow

Ro...
Quem é ele?
Quem é ele?
Esse tal de Roque Enrow
Uma mosca, um mistério?
Uma moda que passou?
Ele! Quem é ele?
Isso ninguém nunca falou

Ela não quer ser tratada, Doutor
E não pensa no futuro
E minha filha está solteira, Doutor
Ela agora está lá na sala
Com esse tal de Roque Enrow
Roque Enrow, Roque En...

Eu procuro estar por dentro, Doutor
Dessa nova geração
Mas minha filha não me leva a sério, Doutor
Ela fica cheia de mistério
Com esse tal de Roque Enrow
Roque Enrow

Ro...
Quem é ele?
Quem é ele?
Esse tal de Roque Enrow
Um planeta, um deserto?
Uma bomba que estourou?
Ele! Quem é ele?
Isso ninguém nunca falou

Ela dança o dia inteiro, Doutor
E só estuda pra passar
E já fuma com essa idade, Doutor
Desconfio que não há mais cura
Pra esse tal de Roque Enrow
Roque Enrow
Roque Enrow
Roque Enrow",https://genius.com/Rita-lee-esse-tal-de-roque-enrow-lyrics
Teimosia,2eeiBOrYSmF6ere1gz4Uid,Rita Lee,7dnT2FUXhjirperXaH22IJ,Hoje É O Primeiro Dia Do Resto Da Sua Vida,5ZlHWrqJd7XspIlo4ydEFu,1972-01-01,124240,15,"Não vem cá, não vem, cá
Não vem cá, não vem
Não vem cá, não vem, não
Eu vou sim, eu vou
Eu vou sim, eu vou, sim
Eu vou sim, eu vou
Eu vou sim, eu vou, sim
Eu sou teimoso, você é teimosa
Nós somos teimosos
Não vem cá, não vem
Não vem cá, não vem, cá
Não vem cá, não vem
Não vem que eu vou aí
Eu vou sim, eu vou
Eu vou sim, eu vou, sim
Eu vou sim, eu vou
Você que fique aí
Eu sou teimoso, você é teimosa
Nós somos teimosos",https://genius.com/Rita-lee-teimosia-lyrics
Trem Das Onze,2TI5GBkbrrFtZRM5v1heeb,Adoniran Barbosa,7vTlV3ajnMxl5l0ahupUeP,Adoniran Barbosa,034ir9swD9gSpQNsfu9Ri4,1974-08-05,184000,66,"Não posso ficar, nem mais um minuto com você
Sinto muito, amor, mas não pode ser
Moro em Jaçanã
Se eu perder esse trem que sai agora às onze horas
Só amanhã de manhã
Não posso ficar nem mais um minuto com você
Sinto muito, amor, mas não pode ser
Moro em Jaçanã
Se eu perder esse trem que sai agora às onze horas
Só amanhã de manhã

Além disso, mulher, tem outra coisa
Minha mãe não dorme enquanto eu não chegar
Sou filho único
Tenho minha casa pra olhar
Não posso ficar...

Não posso ficar nem mais um minuto com você
Sinto muito, amor, mas não pode ser
Moro em Jaçanã
Se eu perder esse trem que sai agora às onze horas
Só amanhã de manhã

Além disso, mulher, tem outra coisa
Minha mãe não dorme enquanto eu não chegar
Sou filho único
Tenho minha casa pra olhar
Não posso ficar...",https://genius.com/Adoniran-barbosa-trem-das-onze-lyrics
